site,logger,id,year,month,day,hour,date,microsite,temp,smc
1,10859621,,2016,6,6,2,6/6/2016,shrub,13.522,0.0056
1,10859621,,2016,6,6,3,6/6/2016,shrub,13.329,0.005
1,10859621,,2016,6,6,4,6/6/2016,shrub,12.654,0.004
1,10859621,,2016,6,6,5,6/6/2016,shrub,12.268,0.0029
1,10859621,,2016,6,6,6,6/6/2016,shrub,12.147,0.0029
1,10859621,,2016,6,6,7,6/6/2016,shrub,21.246,0.0081
1,10859621,,2016,6,6,8,6/6/2016,shrub,31.689,0.0161
1,10859621,,2016,6,6,9,6/6/2016,shrub,42.09,0.0247
1,10859621,,2016,6,6,10,6/6/2016,shrub,47.255,0.0283
1,10859621,,2016,6,6,11,6/6/2016,shrub,51.348,0.0328
1,10859621,,2016,6,6,12,6/6/2016,shrub,54.375,0.0341
1,10859621,,2016,6,6,13,6/6/2016,shrub,54.754,0.0354
1,10859621,,2016,6,6,14,6/6/2016,shrub,52.095,0.0363
1,10859621,,2016,6,6,15,6/6/2016,shrub,53.516,0.0363
1,10859621,,2016,6,6,16,6/6/2016,shrub,46.035,0.035
1,10859621,,2016,6,6,17,6/6/2016,shrub,43.556,0.0328
1,10859621,,2016,6,6,18,6/6/2016,shrub,38.784,0.031
1,10859621,,2016,6,6,19,6/6/2016,shrub,34.651,0.027
1,10859621,,2016,6,6,20,6/6/2016,shrub,24.774,0.0186
1,10859621,,2016,6,6,21,6/6/2016,shrub,21.819,0.0152
1,10859621,,2016,6,6,22,6/6/2016,shrub,17.296,0.0112
1,10859621,,2016,6,6,23,6/6/2016,shrub,14.936,0.0081
1,10859621,,2016,6,7,0,6/7/2016,shrub,14.074,0.0066
1,10859621,,2016,6,7,1,6/7/2016,shrub,14.745,0.0066
1,10859621,,2016,6,7,2,6/7/2016,shrub,13.449,0.005
1,10859621,,2016,6,7,3,6/7/2016,shrub,13.906,0.004
1,10859621,,2016,6,7,4,6/7/2016,shrub,13.401,0.004
1,10859621,,2016,6,7,5,6/7/2016,shrub,12.364,0.0029
1,10859621,,2016,6,7,6,6/7/2016,shrub,12.992,0.0024
1,10859621,,2016,6,7,7,6/7/2016,shrub,22.561,0.0081
1,10859621,,2016,6,7,8,6/7/2016,shrub,33.469,0.0166
1,10859621,,2016,6,7,9,6/7/2016,shrub,40.833,0.0228
1,10859621,,2016,6,7,10,6/7/2016,shrub,45.908,0.0274
1,10859621,,2016,6,7,11,6/7/2016,shrub,46.673,0.031
1,10859621,,2016,6,7,12,6/7/2016,shrub,50.647,0.0328
1,10859621,,2016,6,7,13,6/7/2016,shrub,51.952,0.0341
1,10859621,,2016,6,7,14,6/7/2016,shrub,47.678,0.0341
1,10859621,,2016,6,7,15,6/7/2016,shrub,49.411,0.0341
1,10859621,,2016,6,7,16,6/7/2016,shrub,49.343,0.035
1,10859621,,2016,6,7,17,6/7/2016,shrub,44.968,0.0341
1,10859621,,2016,6,7,18,6/7/2016,shrub,40.746,0.0319
1,10859621,,2016,6,7,19,6/7/2016,shrub,34.15,0.0274
1,10859621,,2016,6,7,20,6/7/2016,shrub,27.21,0.02
1,10859621,,2016,6,7,21,6/7/2016,shrub,23.328,0.0161
1,10859621,,2016,6,7,22,6/7/2016,shrub,18.842,0.0127
1,10859621,,2016,6,7,23,6/7/2016,shrub,16.892,0.0107
1,10859621,,2016,6,8,0,6/8/2016,shrub,16.249,0.0087
1,10859621,,2016,6,8,1,6/8/2016,shrub,15.39,0.0081
1,10859621,,2016,6,8,2,6/8/2016,shrub,15.867,0.0071
1,10859621,,2016,6,8,3,6/8/2016,shrub,16.225,0.0081
1,10859621,,2016,6,8,4,6/8/2016,shrub,15.581,0.0066
1,10859621,,2016,6,8,5,6/8/2016,shrub,15.318,0.0066
1,10859621,,2016,6,8,6,6/8/2016,shrub,14.984,0.0066
1,10859621,,2016,6,8,7,6/8/2016,shrub,20.793,0.0097
1,10859621,,2016,6,8,8,6/8/2016,shrub,27.899,0.0152
1,10859621,,2016,6,8,9,6/8/2016,shrub,36.335,0.0214
1,10859621,,2016,6,8,10,6/8/2016,shrub,41.443,0.0261
1,10859621,,2016,6,8,11,6/8/2016,shrub,47.941,0.0297
1,10859621,,2016,6,8,12,6/8/2016,shrub,47.157,0.0319
1,10859621,,2016,6,8,13,6/8/2016,shrub,50.439,0.0354
1,10859621,,2016,6,8,14,6/8/2016,shrub,54.413,0.0371
1,10859621,,2016,6,8,15,6/8/2016,shrub,50.094,0.035
1,10859621,,2016,6,8,16,6/8/2016,shrub,46.545,0.0341
1,10859621,,2016,6,8,17,6/8/2016,shrub,43.133,0.0332
1,10859621,,2016,6,8,18,6/8/2016,shrub,37.838,0.0297
1,10859621,,2016,6,8,19,6/8/2016,shrub,32.562,0.027
1,10859621,,2016,6,8,20,6/8/2016,shrub,23.785,0.0186
1,10859621,,2016,6,8,21,6/8/2016,shrub,19.508,0.0147
1,10859621,,2016,6,8,22,6/8/2016,shrub,16.654,0.0112
1,10859621,,2016,6,8,23,6/8/2016,shrub,15.581,0.0097
1,10859621,,2016,6,9,0,6/9/2016,shrub,14.074,0.0071
1,10859621,,2016,6,9,1,6/9/2016,shrub,17.772,0.0081
1,10859621,,2016,6,9,2,6/9/2016,shrub,16.701,0.0071
1,10859621,,2016,6,9,3,6/9/2016,shrub,12.751,0.005
1,10859621,,2016,6,9,4,6/9/2016,shrub,11.856,0.004
1,10859621,,2016,6,9,5,6/9/2016,shrub,11.759,0.0029
1,10859621,,2016,6,9,6,6/9/2016,shrub,12.316,0.0029
1,10859621,,2016,6,9,7,6/9/2016,shrub,16.63,0.0066
1,10859621,,2016,6,9,8,6/9/2016,shrub,25.331,0.0127
1,10859621,,2016,6,9,9,6/9/2016,shrub,36.633,0.0214
1,10859621,,2016,6,9,10,6/9/2016,shrub,42.923,0.0261
1,10859621,,2016,6,9,11,6/9/2016,shrub,48.804,0.031
1,10859621,,2016,6,9,12,6/9/2016,shrub,51.454,0.0332
1,10859621,,2016,6,9,13,6/9/2016,shrub,48.972,0.0332
1,10859621,,2016,6,9,14,6/9/2016,shrub,47.974,0.0332
1,10859621,,2016,6,9,15,6/9/2016,shrub,49.445,0.0341
1,10859621,,2016,6,9,16,6/9/2016,shrub,48.771,0.035
1,10859621,,2016,6,9,17,6/9/2016,shrub,39.318,0.031
1,10859621,,2016,6,9,18,6/9/2016,shrub,35.609,0.0274
1,10859621,,2016,6,9,19,6/9/2016,shrub,29.365,0.0224
1,10859621,,2016,6,9,20,6/9/2016,shrub,23.04,0.0176
1,10859621,,2016,6,9,21,6/9/2016,shrub,20.603,0.0137
1,10859621,,2016,6,9,22,6/9/2016,shrub,16.296,0.0107
1,10859621,,2016,6,9,23,6/9/2016,shrub,14.553,0.0081
1,10859621,,2016,6,10,0,6/10/2016,shrub,14.673,0.0066
1,10859621,,2016,6,10,1,6/10/2016,shrub,13.69,0.0066
1,10859621,,2016,6,10,2,6/10/2016,shrub,13.329,0.005
1,10859621,,2016,6,10,3,6/10/2016,shrub,11.443,0.0029
1,10859621,,2016,6,10,4,6/10/2016,shrub,11.127,0.0024
1,10859621,,2016,6,10,5,6/10/2016,shrub,12.292,0.0024
1,10859621,,2016,6,10,6,6/10/2016,shrub,12.316,0.0024
1,10859621,,2016,6,10,7,6/10/2016,shrub,15.796,0.005
1,10859621,,2016,6,10,8,6/10/2016,shrub,26.353,0.0127
1,10859621,,2016,6,10,9,6/10/2016,shrub,35.475,0.019
1,10859621,,2016,6,10,10,6/10/2016,shrub,35.288,0.0224
1,10859621,,2016,6,10,11,6/10/2016,shrub,40.516,0.0247
1,10859621,,2016,6,10,12,6/10/2016,shrub,44.104,0.0274
1,10859621,,2016,6,10,13,6/10/2016,shrub,48.905,0.0319
1,10859621,,2016,6,10,14,6/10/2016,shrub,46.258,0.031
1,10859621,,2016,6,10,15,6/10/2016,shrub,40.372,0.0306
1,10859621,,2016,6,10,16,6/10/2016,shrub,40.171,0.0283
1,10859621,,2016,6,10,17,6/10/2016,shrub,34.942,0.0261
1,10859621,,2016,6,10,18,6/10/2016,shrub,35.743,0.0261
1,10859621,,2016,6,10,19,6/10/2016,shrub,27.998,0.0224
1,10859621,,2016,6,10,20,6/10/2016,shrub,22.082,0.0152
1,10859621,,2016,6,10,21,6/10/2016,shrub,19.127,0.0127
1,10859621,,2016,6,10,22,6/10/2016,shrub,15.676,0.0087
1,10859621,,2016,6,10,23,6/10/2016,shrub,13.954,0.0071
1,10859621,,2016,6,11,0,6/11/2016,shrub,14.745,0.0066
1,10859621,,2016,6,11,1,6/11/2016,shrub,13.137,0.005
1,10859621,,2016,6,11,2,6/11/2016,shrub,11.904,0.004
1,10859621,,2016,6,11,3,6/11/2016,shrub,13.642,0.005
1,10859621,,2016,6,11,4,6/11/2016,shrub,14.337,0.005
1,10859621,,2016,6,11,5,6/11/2016,shrub,12.413,0.0029
1,10859621,,2016,6,11,6,6/11/2016,shrub,11.589,0.0024
1,10859621,,2016,6,11,7,6/11/2016,shrub,15.843,0.005
1,10859621,,2016,6,11,8,6/11/2016,shrub,30.318,0.0161
1,10859621,,2016,6,11,9,6/11/2016,shrub,36.281,0.0214
1,10859621,,2016,6,11,10,6/11/2016,shrub,41.385,0.0252
1,10859621,,2016,6,11,11,6/11/2016,shrub,42.983,0.027
1,10859621,,2016,6,11,12,6/11/2016,shrub,46.834,0.0306
1,10859621,,2016,6,11,13,6/11/2016,shrub,51.207,0.0328
1,10859621,,2016,6,11,14,6/11/2016,shrub,45.061,0.031
1,10859621,,2016,6,11,15,6/11/2016,shrub,45.687,0.0319
1,10859621,,2016,6,11,16,6/11/2016,shrub,40.891,0.031
1,10859621,,2016,6,11,17,6/11/2016,shrub,39.601,0.0306
1,10859621,,2016,6,11,18,6/11/2016,shrub,33.704,0.027
1,10859621,,2016,6,11,19,6/11/2016,shrub,25.671,0.0214
1,10859621,,2016,6,11,20,6/11/2016,shrub,21.509,0.0152
1,10859621,,2016,6,11,21,6/11/2016,shrub,17.439,0.0112
1,10859621,,2016,6,11,22,6/11/2016,shrub,15.342,0.0087
1,10859621,,2016,6,11,23,6/11/2016,shrub,13.738,0.0071
1,10859621,,2016,6,12,0,6/12/2016,shrub,12.025,0.0056
1,10859621,,2016,6,12,1,6/12/2016,shrub,11.419,0.004
1,10859621,,2016,6,12,2,6/12/2016,shrub,13.497,0.005
1,10859621,,2016,6,12,3,6/12/2016,shrub,14.266,0.0056
1,10859621,,2016,6,12,4,6/12/2016,shrub,14.17,0.0056
1,10859621,,2016,6,12,5,6/12/2016,shrub,14.505,0.0056
1,10859621,,2016,6,12,6,6/12/2016,shrub,14.409,0.005
1,10859621,,2016,6,12,7,6/12/2016,shrub,16.701,0.0071
1,10859621,,2016,6,12,8,6/12/2016,shrub,24.871,0.0137
1,10859621,,2016,6,12,9,6/12/2016,shrub,31.996,0.02
1,10859621,,2016,6,12,10,6/12/2016,shrub,37.069,0.0247
1,10859621,,2016,6,12,11,6/12/2016,shrub,42.684,0.0274
1,10859621,,2016,6,12,12,6/12/2016,shrub,46.77,0.0306
1,10859621,,2016,6,12,13,6/12/2016,shrub,48.771,0.0332
1,10859621,,2016,6,12,14,6/12/2016,shrub,44.688,0.0328
1,10859621,,2016,6,12,15,6/12/2016,shrub,41.531,0.0306
1,10859621,,2016,6,12,16,6/12/2016,shrub,44.288,0.0328
1,10859621,,2016,6,12,17,6/12/2016,shrub,35.288,0.0297
1,10859621,,2016,6,12,18,6/12/2016,shrub,26.744,0.0214
1,10859621,,2016,6,12,19,6/12/2016,shrub,26.5,0.0205
1,10859621,,2016,6,12,20,6/12/2016,shrub,20.174,0.0152
1,10859621,,2016,6,12,21,6/12/2016,shrub,16.63,0.0112
1,10859621,,2016,6,12,22,6/12/2016,shrub,14.864,0.0087
1,10859621,,2016,6,12,23,6/12/2016,shrub,13.257,0.0071
1,10859621,,2016,6,13,0,6/13/2016,shrub,11.516,0.005
1,10859621,,2016,6,13,1,6/13/2016,shrub,10.516,0.004
1,10859621,,2016,6,13,2,6/13/2016,shrub,10.98,0.0029
1,10859621,,2016,6,13,3,6/13/2016,shrub,9.064,0.0013
1,10859621,,2016,6,13,4,6/13/2016,shrub,8.295,0.0008
1,10859621,,2016,6,13,5,6/13/2016,shrub,8.469,-0.0003
1,10859621,,2016,6,13,6,6/13/2016,shrub,9.46,0.0008
1,10859621,,2016,6,13,7,6/13/2016,shrub,19.08,0.0056
1,10859621,,2016,6,13,8,6/13/2016,shrub,28.32,0.0137
1,10859621,,2016,6,13,9,6/13/2016,shrub,34.969,0.0205
1,10859621,,2016,6,13,10,6/13/2016,shrub,40.429,0.0261
1,10859621,,2016,6,13,11,6/13/2016,shrub,42.594,0.0283
1,10859621,,2016,6,13,12,6/13/2016,shrub,47.678,0.031
1,10859621,,2016,6,13,13,6/13/2016,shrub,49.445,0.0332
1,10859621,,2016,6,13,14,6/13/2016,shrub,48.871,0.0328
1,10859621,,2016,6,13,15,6/13/2016,shrub,45.467,0.0319
1,10859621,,2016,6,13,16,6/13/2016,shrub,45.123,0.0332
1,10859621,,2016,6,13,17,6/13/2016,shrub,38.17,0.0306
1,10859621,,2016,6,13,18,6/13/2016,shrub,34.863,0.0283
1,10859621,,2016,6,13,19,6/13/2016,shrub,30.824,0.0247
1,10859621,,2016,6,13,20,6/13/2016,shrub,23.4,0.0166
1,10859621,,2016,6,13,21,6/13/2016,shrub,18.461,0.0122
1,10859621,,2016,6,13,22,6/13/2016,shrub,16.868,0.0097
1,10859621,,2016,6,13,23,6/13/2016,shrub,13.137,0.0066
1,10859621,,2016,6,14,0,6/14/2016,shrub,12.171,0.0056
1,10859621,,2016,6,14,1,6/14/2016,shrub,10.858,0.0029
1,10859621,,2016,6,14,2,6/14/2016,shrub,9.682,0.0013
1,10859621,,2016,6,14,3,6/14/2016,shrub,9.015,0.0008
1,10859621,,2016,6,14,4,6/14/2016,shrub,7.945,-0.0008
1,10859621,,2016,6,14,5,6/14/2016,shrub,7.091,-0.0019
1,10859621,,2016,6,14,6,6/14/2016,shrub,7.895,-0.0019
1,10859621,,2016,6,14,7,6/14/2016,shrub,20.031,0.005
1,10859621,,2016,6,14,8,6/14/2016,shrub,28.518,0.0137
1,10859621,,2016,6,14,9,6/14/2016,shrub,33.417,0.019
1,10859621,,2016,6,14,10,6/14/2016,shrub,36.715,0.0224
1,10859621,,2016,6,14,11,6/14/2016,shrub,43.435,0.027
1,10859621,,2016,6,14,12,6/14/2016,shrub,47.385,0.0288
1,10859621,,2016,6,14,13,6/14/2016,shrub,45.499,0.0306
1,10859621,,2016,6,14,14,6/14/2016,shrub,48.838,0.0328
1,10859621,,2016,6,14,15,6/14/2016,shrub,47.744,0.0319
1,10859621,,2016,6,14,16,6/14/2016,shrub,44.596,0.0319
1,10859621,,2016,6,14,17,6/14/2016,shrub,37.425,0.0297
1,10859621,,2016,6,14,18,6/14/2016,shrub,33.157,0.0261
1,10859621,,2016,6,14,19,6/14/2016,shrub,27.85,0.0228
1,10859621,,2016,6,14,20,6/14/2016,shrub,21.342,0.0147
1,10859621,,2016,6,14,21,6/14/2016,shrub,16.487,0.0097
1,10859621,,2016,6,14,22,6/14/2016,shrub,14.864,0.0071
1,10859621,,2016,6,14,23,6/14/2016,shrub,10.956,0.004
1,10859621,,2016,6,15,0,6/15/2016,shrub,9.238,0.0013
1,10859621,,2016,6,15,1,6/15/2016,shrub,9.015,-0.0003
1,10859621,,2016,6,15,2,6/15/2016,shrub,7.67,-0.0019
1,10859621,,2016,6,15,3,6/15/2016,shrub,8.568,-0.0019
1,10859621,,2016,6,15,4,6/15/2016,shrub,8.643,-0.0019
1,10859621,,2016,6,15,5,6/15/2016,shrub,7.519,-0.0036
1,10859621,,2016,6,15,6,6/15/2016,shrub,6.636,-0.0047
1,10859621,,2016,6,15,7,6/15/2016,shrub,19.103,0.0029
1,10859621,,2016,6,15,8,6/15/2016,shrub,26.085,0.0097
1,10859621,,2016,6,15,9,6/15/2016,shrub,30.621,0.0152
1,10859621,,2016,6,15,10,6/15/2016,shrub,36.254,0.0205
1,10859621,,2016,6,15,11,6/15/2016,shrub,40.487,0.0247
1,10859621,,2016,6,15,12,6/15/2016,shrub,41.152,0.0261
1,10859621,,2016,6,15,13,6/15/2016,shrub,43.616,0.0274
1,10859621,,2016,6,15,14,6/15/2016,shrub,44.503,0.0288
1,10859621,,2016,6,15,15,6/15/2016,shrub,44.38,0.0288
1,10859621,,2016,6,15,16,6/15/2016,shrub,40.458,0.0288
1,10859621,,2016,6,15,17,6/15/2016,shrub,36.227,0.0274
1,10859621,,2016,6,15,18,6/15/2016,shrub,30.976,0.0238
1,10859621,,2016,6,15,19,6/15/2016,shrub,24.895,0.02
1,10859621,,2016,6,15,20,6/15/2016,shrub,16.606,0.0107
1,10859621,,2016,6,15,21,6/15/2016,shrub,12.678,0.0066
1,10859621,,2016,6,15,22,6/15/2016,shrub,10.736,0.0029
1,10859621,,2016,6,15,23,6/15/2016,shrub,7.594,-0.0003
1,10859621,,2016,6,16,0,6/16/2016,shrub,6.661,-0.0019
1,10859621,,2016,6,16,1,6/16/2016,shrub,5.539,-0.0036
1,10859621,,2016,6,16,2,6/16/2016,shrub,4.766,-0.0047
1,10859621,,2016,6,16,3,6/16/2016,shrub,3.906,-0.0063
1,10859621,,2016,6,16,4,6/16/2016,shrub,3.406,-0.0069
1,10859621,,2016,6,16,5,6/16/2016,shrub,3.089,-0.008
1,10859621,,2016,6,16,6,6/16/2016,shrub,2.903,-0.008
1,10859621,,2016,6,16,7,6/16/2016,shrub,17.534,0.0008
1,10859621,,2016,6,16,8,6/16/2016,shrub,23.93,0.0081
1,10859621,,2016,6,16,9,6/16/2016,shrub,28.32,0.0127
1,10859621,,2016,6,16,10,6/16/2016,shrub,32.587,0.0161
1,10859621,,2016,6,16,11,6/16/2016,shrub,37.535,0.02
1,10859621,,2016,6,16,12,6/16/2016,shrub,43.163,0.0247
1,10859621,,2016,6,16,13,6/16/2016,shrub,40.429,0.0261
1,10859621,,2016,6,16,14,6/16/2016,shrub,45.845,0.0283
1,10859621,,2016,6,16,15,6/16/2016,shrub,44.349,0.0283
1,10859621,,2016,6,16,16,6/16/2016,shrub,39.431,0.0283
1,10859621,,2016,6,16,17,6/16/2016,shrub,36.444,0.0274
1,10859621,,2016,6,16,18,6/16/2016,shrub,31.026,0.0238
1,10859621,,2016,6,16,19,6/16/2016,shrub,26.965,0.0214
1,10859621,,2016,6,16,20,6/16/2016,shrub,19.008,0.0122
1,10859621,,2016,6,16,21,6/16/2016,shrub,14.84,0.0071
1,10859621,,2016,6,16,22,6/16/2016,shrub,13.185,0.005
1,10859621,,2016,6,16,23,6/16/2016,shrub,11.321,0.0029
1,10859621,,2016,6,17,0,6/17/2016,shrub,9.608,0.0013
1,10859621,,2016,6,17,1,6/17/2016,shrub,8.916,-0.0003
1,10859621,,2016,6,17,2,6/17/2016,shrub,7.845,-0.0019
1,10859621,,2016,6,17,3,6/17/2016,shrub,7.569,-0.0025
1,10859621,,2016,6,17,4,6/17/2016,shrub,7.97,-0.0025
1,10859621,,2016,6,17,5,6/17/2016,shrub,8.319,-0.0036
1,10859621,,2016,6,17,6,6/17/2016,shrub,8.145,-0.0036
1,10859621,,2016,6,17,7,6/17/2016,shrub,19.318,0.0029
1,10859621,,2016,6,17,8,6/17/2016,shrub,27.604,0.0107
1,10859621,,2016,6,17,9,6/17/2016,shrub,33.914,0.0176
1,10859621,,2016,6,17,10,6/17/2016,shrub,40.028,0.0224
1,10859621,,2016,6,17,11,6/17/2016,shrub,44.319,0.0252
1,10859621,,2016,6,17,12,6/17/2016,shrub,47.385,0.0283
1,10859621,,2016,6,17,13,6/17/2016,shrub,49.309,0.0306
1,10859621,,2016,6,17,14,6/17/2016,shrub,49.683,0.031
1,10859621,,2016,6,17,15,6/17/2016,shrub,49.377,0.0319
1,10859621,,2016,6,17,16,6/17/2016,shrub,44.073,0.0306
1,10859621,,2016,6,17,17,6/17/2016,shrub,40.286,0.0288
1,10859621,,2016,6,17,18,6/17/2016,shrub,34.889,0.0274
1,10859621,,2016,6,17,19,6/17/2016,shrub,29.414,0.0228
1,10859621,,2016,6,17,20,6/17/2016,shrub,22.561,0.0152
1,10859621,,2016,6,17,21,6/17/2016,shrub,19.151,0.0112
1,10859621,,2016,6,17,22,6/17/2016,shrub,15.986,0.0081
1,10859621,,2016,6,17,23,6/17/2016,shrub,13.233,0.0056
1,10859621,,2016,6,18,0,6/18/2016,shrub,11.929,0.004
1,10859621,,2016,6,18,1,6/18/2016,shrub,11.078,0.0024
1,10859621,,2016,6,18,2,6/18/2016,shrub,10.858,0.0013
1,10859621,,2016,6,18,3,6/18/2016,shrub,9.977,-0.0003
1,10859621,,2016,6,18,4,6/18/2016,shrub,9.361,-0.0008
1,10859621,,2016,6,18,5,6/18/2016,shrub,8.643,-0.0019
1,10859621,,2016,6,18,6,6/18/2016,shrub,9.583,-0.0019
1,10859621,,2016,6,18,7,6/18/2016,shrub,15.223,0.0024
1,10859621,,2016,6,18,8,6/18/2016,shrub,25.987,0.0112
1,10859621,,2016,6,18,9,6/18/2016,shrub,32.665,0.0176
1,10859621,,2016,6,18,10,6/18/2016,shrub,37.755,0.0214
1,10859621,,2016,6,18,11,6/18/2016,shrub,43.254,0.0261
1,10859621,,2016,6,18,12,6/18/2016,shrub,45.154,0.0283
1,10859621,,2016,6,18,13,6/18/2016,shrub,48.905,0.0306
1,10859621,,2016,6,18,14,6/18/2016,shrub,49.208,0.031
1,10859621,,2016,6,18,15,6/18/2016,shrub,49.174,0.0328
1,10859621,,2016,6,18,16,6/18/2016,shrub,47.482,0.0319
1,10859621,,2016,6,18,17,6/18/2016,shrub,39.488,0.0306
1,10859621,,2016,6,18,18,6/18/2016,shrub,37.48,0.0288
1,10859621,,2016,6,18,19,6/18/2016,shrub,30.925,0.0247
1,10859621,,2016,6,18,20,6/18/2016,shrub,22.13,0.0166
1,10859621,,2016,6,18,21,6/18/2016,shrub,19.888,0.0122
1,10859621,,2016,6,18,22,6/18/2016,shrub,15.509,0.0081
1,10859621,,2016,6,18,23,6/18/2016,shrub,13.786,0.0056
1,10859621,,2016,6,19,0,6/19/2016,shrub,12.751,0.005
1,10859621,,2016,6,19,1,6/19/2016,shrub,11.904,0.0029
1,10859621,,2016,6,19,2,6/19/2016,shrub,10.492,0.0013
1,10859621,,2016,6,19,3,6/19/2016,shrub,10.247,0.0008
1,10859621,,2016,6,19,4,6/19/2016,shrub,9.657,-0.0003
1,10859621,,2016,6,19,5,6/19/2016,shrub,9.558,-0.0008
1,10859621,,2016,6,19,6,6/19/2016,shrub,9.854,-0.0008
1,10859621,,2016,6,19,7,6/19/2016,shrub,19.722,0.005
1,10859621,,2016,6,19,8,6/19/2016,shrub,28.692,0.0127
1,10859621,,2016,6,19,9,6/19/2016,shrub,35.502,0.02
1,10859621,,2016,6,19,10,6/19/2016,shrub,39.601,0.0238
1,10859621,,2016,6,19,11,6/19/2016,shrub,45.373,0.0274
1,10859621,,2016,6,19,12,6/19/2016,shrub,51.066,0.0319
1,10859621,,2016,6,19,13,6/19/2016,shrub,40.372,0.027
1,10859621,,2016,6,19,14,6/19/2016,shrub,50.543,0.0306
1,10859621,,2016,6,19,15,6/19/2016,shrub,53.038,0.0328
1,10859621,,2016,6,19,16,6/19/2016,shrub,51.88,0.035
1,10859621,,2016,6,19,17,6/19/2016,shrub,45.94,0.0332
1,10859621,,2016,6,19,18,6/19/2016,shrub,43.013,0.0319
1,10859621,,2016,6,19,19,6/19/2016,shrub,35.662,0.027
1,10859621,,2016,6,19,20,6/19/2016,shrub,26.769,0.0186
1,10859621,,2016,6,19,21,6/19/2016,shrub,20.603,0.0137
1,10859621,,2016,6,19,22,6/19/2016,shrub,18.461,0.0112
1,10859621,,2016,6,19,23,6/19/2016,shrub,17.558,0.0097
1,10859621,,2016,6,20,0,6/20/2016,shrub,16.534,0.0081
1,10859621,,2016,6,20,1,6/20/2016,shrub,15.724,0.0066
1,10859621,,2016,6,20,2,6/20/2016,shrub,15.533,0.0056
1,10859621,,2016,6,20,3,6/20/2016,shrub,14.481,0.004
1,10859621,,2016,6,20,4,6/20/2016,shrub,14.098,0.0029
1,10859621,,2016,6,20,5,6/20/2016,shrub,13.594,0.0029
1,10859621,,2016,6,20,6,6/20/2016,shrub,13.81,0.0024
1,10859621,,2016,6,20,7,6/20/2016,shrub,24.798,0.0087
1,10859621,,2016,6,20,8,6/20/2016,shrub,33.027,0.0166
1,10859621,,2016,6,20,9,6/20/2016,shrub,38.532,0.0224
1,10859621,,2016,6,20,10,6/20/2016,shrub,43.982,0.027
1,10859621,,2016,6,20,11,6/20/2016,shrub,48.238,0.0297
1,10859621,,2016,6,20,12,6/20/2016,shrub,53.001,0.0328
1,10859621,,2016,6,20,13,6/20/2016,shrub,52.492,0.0341
1,10859621,,2016,6,20,14,6/20/2016,shrub,53.148,0.0341
1,10859621,,2016,6,20,15,6/20/2016,shrub,49.615,0.0341
1,10859621,,2016,6,20,16,6/20/2016,shrub,49.888,0.0332
1,10859621,,2016,6,20,17,6/20/2016,shrub,46.481,0.0332
1,10859621,,2016,6,20,18,6/20/2016,shrub,41.123,0.0306
1,10859621,,2016,6,20,19,6/20/2016,shrub,35.609,0.0274
1,10859621,,2016,6,20,20,6/20/2016,shrub,27.259,0.019
1,10859621,,2016,6,20,21,6/20/2016,shrub,23.448,0.0152
1,10859621,,2016,6,20,22,6/20/2016,shrub,19.532,0.0112
1,10859621,,2016,6,20,23,6/20/2016,shrub,17.558,0.0097
1,10859621,,2016,6,21,0,6/21/2016,shrub,17.082,0.0081
1,10859621,,2016,6,21,1,6/21/2016,shrub,15.7,0.0066
1,10859621,,2016,6,21,2,6/21/2016,shrub,15.151,0.0066
1,10859621,,2016,6,21,3,6/21/2016,shrub,15.676,0.0056
1,10859621,,2016,6,21,4,6/21/2016,shrub,15.461,0.005
1,10859621,,2016,6,21,5,6/21/2016,shrub,13.137,0.0029
1,10859621,,2016,6,21,6,6/21/2016,shrub,13.594,0.0029
1,10859621,,2016,6,21,7,6/21/2016,shrub,23.184,0.0081
1,10859621,,2016,6,21,8,6/21/2016,shrub,33.131,0.0166
1,10859621,,2016,6,21,9,6/21/2016,shrub,38.784,0.0224
1,10859621,,2016,6,21,10,6/21/2016,shrub,45.75,0.027
1,10859621,,2016,6,21,11,6/21/2016,shrub,51.277,0.0306
1,10859621,,2016,6,21,12,6/21/2016,shrub,55.521,0.0332
1,10859621,,2016,6,21,13,6/21/2016,shrub,57.827,0.0363
1,10859621,,2016,6,21,14,6/21/2016,shrub,59.154,0.0371
1,10859621,,2016,6,21,15,6/21/2016,shrub,56.067,0.0363
1,10859621,,2016,6,21,16,6/21/2016,shrub,54.868,0.0363
1,10859621,,2016,6,21,17,6/21/2016,shrub,48.537,0.0332
1,10859621,,2016,6,21,18,6/21/2016,shrub,44.658,0.0328
1,10859621,,2016,6,21,19,6/21/2016,shrub,36.552,0.0274
1,10859621,,2016,6,21,20,6/21/2016,shrub,28.444,0.019
1,10859621,,2016,6,21,21,6/21/2016,shrub,21.557,0.0137
1,10859621,,2016,6,21,22,6/21/2016,shrub,20.007,0.0112
1,10859621,,2016,6,21,23,6/21/2016,shrub,19.603,0.0097
1,10859621,,2016,6,22,0,6/22/2016,shrub,17.677,0.0071
1,10859621,,2016,6,22,1,6/22/2016,shrub,16.868,0.0066
1,10859621,,2016,6,22,2,6/22/2016,shrub,16.558,0.0056
1,10859621,,2016,6,22,3,6/22/2016,shrub,15.366,0.005
1,10859621,,2016,6,22,4,6/22/2016,shrub,13.738,0.0024
1,10859621,,2016,6,22,5,6/22/2016,shrub,14.218,0.0024
1,10859621,,2016,6,22,6,6/22/2016,shrub,14.337,0.0024
