"Plot Title: 10859604"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859604, SEN S/N: 10868939)","Water Content, m³/m³ (LGR S/N: 10859604, SEN S/N: 10879387)","Water Content, m³/m³ (LGR S/N: 10859604, SEN S/N: 10880700)","Temp, °F (LGR S/N: 10859604, SEN S/N: -1)"
3886,09/20/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3887,09/20/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3888,09/20/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3889,09/20/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3890,09/20/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3891,09/20/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3892,09/20/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3893,09/20/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3894,09/20/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3895,09/20/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3896,09/20/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3897,09/21/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3898,09/21/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3899,09/21/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3900,09/21/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3901,09/21/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3902,09/21/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3903,09/21/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3904,09/21/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3905,09/21/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3906,09/21/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3907,09/21/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3908,09/21/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3909,09/21/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3910,09/21/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3911,09/21/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3912,09/21/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3913,09/21/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3914,09/21/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3915,09/21/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3916,09/21/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3917,09/21/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3918,09/21/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3919,09/21/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3920,09/21/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3921,09/22/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3922,09/22/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3923,09/22/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3924,09/22/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3925,09/22/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3926,09/22/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3927,09/22/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3928,09/22/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3929,09/22/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3930,09/22/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3931,09/22/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3932,09/22/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3933,09/22/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3934,09/22/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3935,09/22/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3936,09/22/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3937,09/22/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3938,09/22/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3939,09/22/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3940,09/22/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3941,09/22/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3942,09/22/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3943,09/22/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3944,09/22/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3945,09/23/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3946,09/23/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3947,09/23/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3948,09/23/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3949,09/23/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3950,09/23/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3951,09/23/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3952,09/23/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3953,09/23/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3954,09/23/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3955,09/23/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3956,09/23/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3957,09/23/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3958,09/23/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3959,09/23/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3960,09/23/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3961,09/23/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3962,09/23/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3963,09/23/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3964,09/23/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3965,09/23/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3966,09/23/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3967,09/23/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3968,09/23/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3969,09/24/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3970,09/24/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3971,09/24/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3972,09/24/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3973,09/24/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3974,09/24/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3975,09/24/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3976,09/24/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3977,09/24/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3978,09/24/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3979,09/24/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3980,09/24/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3981,09/24/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3982,09/24/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3983,09/24/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3984,09/24/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3985,09/24/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3986,09/24/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3987,09/24/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3988,09/24/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3989,09/24/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3990,09/24/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3991,09/24/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3992,09/24/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
3993,09/25/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3994,09/25/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3995,09/25/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3996,09/25/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3997,09/25/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3998,09/25/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
3999,09/25/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4000,09/25/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4001,09/25/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4002,09/25/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4003,09/25/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4004,09/25/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4005,09/25/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4006,09/25/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4007,09/25/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4008,09/25/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4009,09/25/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4010,09/25/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4011,09/25/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4012,09/25/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4013,09/25/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4014,09/25/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4015,09/25/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4016,09/25/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4017,09/26/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4018,09/26/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4019,09/26/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4020,09/26/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4021,09/26/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4022,09/26/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4023,09/26/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4024,09/26/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4025,09/26/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4026,09/26/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4027,09/26/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4028,09/26/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4029,09/26/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4030,09/26/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4031,09/26/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4032,09/26/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4033,09/26/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4034,09/26/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4035,09/26/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4036,09/26/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4037,09/26/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4038,09/26/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4039,09/26/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4040,09/26/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4041,09/27/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4042,09/27/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4043,09/27/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4044,09/27/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4045,09/27/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4046,09/27/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4047,09/27/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4048,09/27/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4049,09/27/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4050,09/27/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4051,09/27/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4052,09/27/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4053,09/27/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4054,09/27/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4055,09/27/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4056,09/27/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4057,09/27/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4058,09/27/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4059,09/27/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4060,09/27/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4061,09/27/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4062,09/27/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4063,09/27/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4064,09/27/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4065,09/28/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4066,09/28/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4067,09/28/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4068,09/28/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4069,09/28/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4070,09/28/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4071,09/28/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4072,09/28/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4073,09/28/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4074,09/28/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4075,09/28/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4076,09/28/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4077,09/28/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4078,09/28/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4079,09/28/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4080,09/28/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4081,09/28/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4082,09/28/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4083,09/28/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4084,09/28/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4085,09/28/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4086,09/28/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4087,09/28/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4088,09/28/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4089,09/29/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4090,09/29/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4091,09/29/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4092,09/29/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4093,09/29/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4094,09/29/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4095,09/29/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4096,09/29/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4097,09/29/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4098,09/29/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4099,09/29/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4100,09/29/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4101,09/29/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4102,09/29/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4103,09/29/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4104,09/29/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4105,09/29/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4106,09/29/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4107,09/29/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4108,09/29/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4109,09/29/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4110,09/29/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4111,09/29/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4112,09/29/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4113,09/30/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4114,09/30/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4115,09/30/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4116,09/30/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4117,09/30/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4118,09/30/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4119,09/30/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4120,09/30/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4121,09/30/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4122,09/30/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4123,09/30/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4124,09/30/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4125,09/30/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4126,09/30/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4127,09/30/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4128,09/30/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4129,09/30/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4130,09/30/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4131,09/30/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4132,09/30/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4133,09/30/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4134,09/30/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4135,09/30/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4136,09/30/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4137,10/01/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4138,10/01/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4139,10/01/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4140,10/01/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4141,10/01/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4142,10/01/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4143,10/01/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4144,10/01/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4145,10/01/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4146,10/01/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4147,10/01/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4148,10/01/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4149,10/01/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4150,10/01/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4151,10/01/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4152,10/01/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4153,10/01/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4154,10/01/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4155,10/01/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4156,10/01/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4157,10/01/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4158,10/01/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4159,10/01/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4160,10/01/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4161,10/02/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4162,10/02/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4163,10/02/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4164,10/02/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4165,10/02/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4166,10/02/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4167,10/02/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4168,10/02/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4169,10/02/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4170,10/02/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4171,10/02/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4172,10/02/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4173,10/02/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4174,10/02/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4175,10/02/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4176,10/02/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4177,10/02/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4178,10/02/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4179,10/02/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4180,10/02/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4181,10/02/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4182,10/02/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4183,10/02/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4184,10/02/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4185,10/03/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4186,10/03/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4187,10/03/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4188,10/03/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4189,10/03/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4190,10/03/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4191,10/03/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4192,10/03/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4193,10/03/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4194,10/03/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4195,10/03/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4196,10/03/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4197,10/03/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4198,10/03/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4199,10/03/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4200,10/03/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4201,10/03/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4202,10/03/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4203,10/03/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4204,10/03/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4205,10/03/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4206,10/03/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4207,10/03/17 10:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4208,10/03/17 11:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4209,10/04/17 12:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4210,10/04/17 01:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4211,10/04/17 02:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4212,10/04/17 03:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4213,10/04/17 04:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4214,10/04/17 05:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4215,10/04/17 06:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4216,10/04/17 07:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4217,10/04/17 08:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4218,10/04/17 09:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4219,10/04/17 10:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4220,10/04/17 11:00:01 AM,-888.880,-888.8800,-888.8800,-888.880
4221,10/04/17 12:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4222,10/04/17 01:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4223,10/04/17 02:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4224,10/04/17 03:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4225,10/04/17 04:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4226,10/04/17 05:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4227,10/04/17 06:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4228,10/04/17 07:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4229,10/04/17 08:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
4230,10/04/17 09:00:01 PM,-888.880,-888.8800,-888.8800,-888.880
