"Plot Title: 10859598"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859598, SEN S/N: 10836747)","Water Content, m³/m³ (LGR S/N: 10859598, SEN S/N: 10879375)","Temp, °F (LGR S/N: 10859598, SEN S/N: 10981832)","Water Content, m³/m³ (LGR S/N: 10859598, SEN S/N: 11001915)"
396,04/28/17 06:00:01 AM,50.445,0.2052,42.064,0.2026
397,04/28/17 07:00:01 AM,50.664,0.2052,43.351,0.2017
398,04/28/17 08:00:01 AM,55.429,0.2043,70.416,0.1954
399,04/28/17 09:00:01 AM,60.604,0.2029,80.492,0.1958
400,04/28/17 10:00:01 AM,65.359,0.2020,83.199,0.1976
401,04/28/17 11:00:01 AM,68.400,0.2008,82.263,0.2038
402,04/28/17 12:00:01 PM,72.480,0.1994,88.993,0.2083
403,04/28/17 01:00:01 PM,75.376,0.1981,94.563,0.2122
404,04/28/17 02:00:01 PM,80.096,0.1958,97.745,0.2139
405,04/28/17 03:00:01 PM,91.917,0.1945,100.159,0.2134
406,04/28/17 04:00:01 PM,90.936,0.1939,93.992,0.2134
407,04/28/17 05:00:01 PM,102.519,0.1926,93.281,0.2117
408,04/28/17 06:00:01 PM,96.048,0.1926,82.263,0.2100
409,04/28/17 07:00:01 PM,78.427,0.1958,68.785,0.2104
410,04/28/17 08:00:01 PM,64.974,0.1981,60.647,0.2083
411,04/28/17 09:00:01 PM,62.620,0.1972,58.669,0.2047
412,04/28/17 10:00:01 PM,61.376,0.1963,58.023,0.2020
413,04/28/17 11:00:01 PM,58.498,0.1963,51.193,0.2008
414,04/29/17 12:00:01 AM,57.117,0.1958,48.762,0.1985
415,04/29/17 01:00:01 AM,55.776,0.1958,49.161,0.1967
416,04/29/17 02:00:01 AM,54.909,0.1954,49.383,0.1954
417,04/29/17 03:00:01 AM,53.733,0.1954,47.064,0.1945
418,04/29/17 04:00:01 AM,52.335,0.1958,45.036,0.1935
419,04/29/17 05:00:01 AM,51.413,0.1954,44.037,0.1926
420,04/29/17 06:00:01 AM,50.047,0.1954,42.663,0.1917
421,04/29/17 07:00:01 AM,50.709,0.1948,44.719,0.1904
422,04/29/17 08:00:01 AM,55.299,0.1939,62.105,0.1859
423,04/29/17 09:00:01 AM,60.775,0.1935,74.856,0.1840
424,04/29/17 10:00:01 AM,66.043,0.1923,82.085,0.1872
425,04/29/17 11:00:01 AM,73.515,0.1917,91.402,0.1917
426,04/29/17 12:00:01 PM,78.953,0.1913,99.167,0.1976
427,04/29/17 01:00:01 PM,81.333,0.1898,103.129,0.2026
428,04/29/17 02:00:01 PM,86.119,0.1872,108.991,0.2056
429,04/29/17 03:00:01 PM,96.724,0.1866,106.966,0.2061
430,04/29/17 04:00:01 PM,102.925,0.1849,105.291,0.2047
431,04/29/17 05:00:01 PM,113.785,0.1830,100.508,0.2038
432,04/29/17 06:00:01 PM,107.762,0.1840,90.844,0.2026
433,04/29/17 07:00:01 PM,88.167,0.1862,77.639,0.2026
434,04/29/17 08:00:01 PM,70.587,0.1895,65.959,0.2012
435,04/29/17 09:00:01 PM,63.903,0.1891,56.035,0.1981
436,04/29/17 10:00:01 PM,62.105,0.1881,53.209,0.1948
437,04/29/17 11:00:01 PM,60.561,0.1876,54.343,0.1923
438,04/30/17 12:00:01 AM,58.669,0.1872,52.072,0.1898
439,04/30/17 01:00:01 AM,56.728,0.1872,49.116,0.1885
440,04/30/17 02:00:01 AM,55.558,0.1866,48.227,0.1866
441,04/30/17 03:00:01 AM,54.255,0.1866,46.886,0.1853
442,04/30/17 04:00:01 AM,53.166,0.1866,45.579,0.1840
443,04/30/17 05:00:01 AM,52.903,0.1866,45.714,0.1826
444,04/30/17 06:00:01 AM,51.721,0.1866,44.901,0.1820
445,04/30/17 07:00:01 AM,52.554,0.1862,46.256,0.1813
446,04/30/17 08:00:01 AM,57.549,0.1853,68.956,0.1752
447,04/30/17 09:00:01 AM,64.161,0.1849,84.452,0.1742
448,04/30/17 10:00:01 AM,70.243,0.1836,87.710,0.1779
449,04/30/17 11:00:01 AM,77.464,0.1836,100.357,0.1820
450,04/30/17 12:00:01 PM,82.042,0.1826,108.295,0.1885
451,04/30/17 01:00:01 PM,86.301,0.1816,110.782,0.1939
452,04/30/17 02:00:01 PM,89.870,0.1797,117.880,0.1972
453,04/30/17 03:00:01 PM,99.266,0.1797,114.978,0.1976
454,04/30/17 04:00:01 PM,99.118,0.1789,106.545,0.1976
455,04/30/17 05:00:01 PM,111.718,0.1765,99.811,0.1954
456,04/30/17 06:00:01 PM,107.868,0.1765,94.609,0.1935
457,04/30/17 07:00:01 PM,92.433,0.1769,82.042,0.1932
458,04/30/17 08:00:01 PM,73.861,0.1803,65.530,0.1917
459,04/30/17 09:00:01 PM,69.643,0.1793,63.433,0.1881
460,04/30/17 10:00:01 PM,65.059,0.1789,56.772,0.1859
461,04/30/17 11:00:01 PM,62.962,0.1783,56.426,0.1830
462,05/01/17 12:00:01 AM,61.590,0.1779,56.251,0.1813
463,05/01/17 01:00:01 AM,61.075,0.1775,55.472,0.1789
464,05/01/17 02:00:01 AM,60.217,0.1775,54.777,0.1775
465,05/01/17 03:00:01 AM,59.014,0.1775,52.423,0.1762
466,05/01/17 04:00:01 AM,58.455,0.1769,51.809,0.1752
467,05/01/17 05:00:01 AM,57.592,0.1769,51.062,0.1742
468,05/01/17 06:00:01 AM,56.988,0.1769,50.533,0.1732
469,05/01/17 07:00:01 AM,57.549,0.1765,53.298,0.1724
470,05/01/17 08:00:01 AM,62.533,0.1762,71.620,0.1671
471,05/01/17 09:00:01 AM,68.871,0.1752,85.397,0.1663
472,05/01/17 10:00:01 AM,72.997,0.1746,94.753,0.1695
473,05/01/17 11:00:01 AM,80.227,0.1746,98.283,0.1752
474,05/01/17 12:00:01 PM,84.362,0.1742,109.369,0.1803
475,05/01/17 01:00:01 PM,89.685,0.1732,115.723,0.1862
476,05/01/17 02:00:01 PM,89.454,0.1724,108.563,0.1891
477,05/01/17 03:00:01 PM,100.657,0.1714,112.998,0.1885
478,05/01/17 04:00:01 PM,105.499,0.1699,109.639,0.1876
479,05/01/17 05:00:01 PM,119.127,0.1681,107.762,0.1859
480,05/01/17 06:00:01 PM,115.608,0.1677,101.761,0.1843
481,05/01/17 07:00:01 PM,97.696,0.1681,86.482,0.1843
482,05/01/17 08:00:01 PM,76.725,0.1703,69.300,0.1836
483,05/01/17 09:00:01 PM,71.361,0.1695,63.903,0.1797
484,05/01/17 10:00:01 PM,68.013,0.1689,60.217,0.1765
485,05/01/17 11:00:01 PM,67.798,0.1681,64.161,0.1738
486,05/02/17 12:00:01 AM,65.658,0.1677,61.032,0.1718
487,05/02/17 01:00:01 AM,64.204,0.1671,58.712,0.1699
488,05/02/17 02:00:01 AM,62.834,0.1671,56.944,0.1685
489,05/02/17 03:00:01 AM,61.677,0.1667,55.776,0.1671
490,05/02/17 04:00:01 AM,60.775,0.1671,54.516,0.1663
491,05/02/17 05:00:01 AM,60.089,0.1667,54.865,0.1652
492,05/02/17 06:00:01 AM,59.659,0.1667,54.952,0.1642
493,05/02/17 07:00:01 AM,59.959,0.1667,55.819,0.1634
494,05/02/17 08:00:01 AM,64.931,0.1663,73.774,0.1585
495,05/02/17 09:00:01 AM,70.846,0.1652,87.073,0.1581
496,05/02/17 10:00:01 AM,75.290,0.1648,102.265,0.1604
497,05/02/17 11:00:01 AM,82.753,0.1648,105.447,0.1667
498,05/02/17 12:00:01 PM,86.029,0.1648,116.011,0.1718
499,05/02/17 01:00:01 PM,92.574,0.1642,114.921,0.1779
500,05/02/17 02:00:01 PM,92.338,0.1642,115.896,0.1807
501,05/02/17 03:00:01 PM,103.537,0.1634,117.703,0.1803
502,05/02/17 04:00:01 PM,104.103,0.1629,119.606,0.1793
503,05/02/17 05:00:01 PM,116.069,0.1615,111.607,0.1783
504,05/02/17 06:00:01 PM,115.378,0.1604,103.743,0.1769
